2019-09-07 07:51:58 - INFO - saving to ./results\2019-09-07_07-51-58
2019-09-07 07:51:58 - DEBUG - run arguments: Namespace(adapt_grad_norm=None, autoaugment=False, batch_size=64, chunk_batch=1, config_file=None, cutout=False, dataset='cifar10', datasets_dir='~/Datasets', device='cuda', device_ids=[0], dist_backend='nccl', dist_init='env://', distributed=False, drop_optim_state=False, dtype='float', duplicates=1, epochs=200, eval_batch_size=-1, evaluate=None, grad_clip=-1, input_size=None, label_smoothing=0, local_rank=-1, loss_scale=1, lr=0.1, mixup=None, model='resnet', model_config="{'dropout' : 0.5 , 'dp_percentage' : 0.5 , 'dp_type' : 'unit' , 'device' : 'cuda'}", momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2019-09-07_07-51-58', save_all=False, seed=123, start_epoch=-1, tensorwatch=False, tensorwatch_port=0, weight_decay=0, workers=8, world_size=-1)
2019-09-07 07:51:58 - INFO - creating model resnet
2019-09-07 07:51:58 - INFO - created model with configuration: {'dataset': 'cifar10', 'dropout': 0.5, 'dp_percentage': 0.5, 'dp_type': 'unit', 'device': 'cuda'}
2019-09-07 07:51:58 - INFO - number of parameters: 661338
2019-09-07 07:52:02 - INFO - optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x000002789C5BFAE8>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x000002789C5BFB70>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
2019-09-07 07:52:02 - INFO - 
Starting Epoch: 1

2019-09-07 07:52:24 - DEBUG - OPTIMIZER - setting lr = 0.1
2019-09-07 07:52:24 - DEBUG - OPTIMIZER - setting momentum = 0.9
2019-09-07 07:53:48 - INFO - TRAINING - Epoch: [0][640/781]	Time 0.125 (0.165)	Data 0.000 (0.033)	Loss 1.3707 (1.7016)	Prec@1 56.250 (35.808)	Prec@5 95.312 (86.625)	
2019-09-07 07:53:50 - INFO - TRAINING - Epoch: [0][650/781]	Time 0.125 (0.165)	Data 0.000 (0.033)	Loss 1.2843 (1.6971)	Prec@1 50.000 (36.012)	Prec@5 96.875 (86.703)	
2019-09-07 07:53:51 - INFO - TRAINING - Epoch: [0][660/781]	Time 0.141 (0.164)	Data 0.000 (0.032)	Loss 1.4803 (1.6931)	Prec@1 46.875 (36.195)	Prec@5 93.750 (86.786)	
2019-09-07 07:53:52 - INFO - TRAINING - Epoch: [0][670/781]	Time 0.125 (0.164)	Data 0.000 (0.032)	Loss 1.2669 (1.6882)	Prec@1 45.312 (36.375)	Prec@5 93.750 (86.878)	
2019-09-07 07:53:54 - INFO - TRAINING - Epoch: [0][680/781]	Time 0.125 (0.163)	Data 0.000 (0.031)	Loss 1.3448 (1.6844)	Prec@1 56.250 (36.589)	Prec@5 90.625 (86.933)	
2019-09-07 07:53:55 - INFO - TRAINING - Epoch: [0][690/781]	Time 0.141 (0.163)	Data 0.000 (0.031)	Loss 1.5034 (1.6802)	Prec@1 42.188 (36.779)	Prec@5 93.750 (87.023)	
2019-09-07 07:53:56 - INFO - TRAINING - Epoch: [0][700/781]	Time 0.125 (0.162)	Data 0.000 (0.030)	Loss 1.1979 (1.6758)	Prec@1 60.938 (36.947)	Prec@5 93.750 (87.123)	
2019-09-07 07:53:57 - INFO - TRAINING - Epoch: [0][710/781]	Time 0.125 (0.162)	Data 0.000 (0.030)	Loss 1.3476 (1.6716)	Prec@1 51.562 (37.111)	Prec@5 95.312 (87.206)	
2019-09-07 07:53:59 - INFO - TRAINING - Epoch: [0][720/781]	Time 0.125 (0.161)	Data 0.000 (0.030)	Loss 1.5365 (1.6679)	Prec@1 40.625 (37.246)	Prec@5 92.188 (87.303)	
2019-09-07 07:54:00 - INFO - TRAINING - Epoch: [0][730/781]	Time 0.125 (0.161)	Data 0.000 (0.029)	Loss 1.4685 (1.6648)	Prec@1 50.000 (37.370)	Prec@5 89.062 (87.382)	
2019-09-07 07:54:01 - INFO - TRAINING - Epoch: [0][740/781]	Time 0.125 (0.160)	Data 0.000 (0.029)	Loss 1.2135 (1.6604)	Prec@1 59.375 (37.527)	Prec@5 96.875 (87.475)	
2019-09-07 07:54:03 - INFO - TRAINING - Epoch: [0][750/781]	Time 0.141 (0.160)	Data 0.000 (0.028)	Loss 1.4180 (1.6560)	Prec@1 42.188 (37.706)	Prec@5 95.312 (87.569)	
2019-09-07 07:54:04 - INFO - TRAINING - Epoch: [0][760/781]	Time 0.141 (0.160)	Data 0.000 (0.028)	Loss 1.2869 (1.6518)	Prec@1 56.250 (37.874)	Prec@5 95.312 (87.642)	
2019-09-07 07:54:05 - INFO - TRAINING - Epoch: [0][770/781]	Time 0.109 (0.159)	Data 0.000 (0.028)	Loss 1.3497 (1.6476)	Prec@1 54.688 (38.055)	Prec@5 92.188 (87.727)	
2019-09-07 07:54:06 - INFO - TRAINING - Epoch: [0][780/781]	Time 0.109 (0.158)	Data 0.000 (0.027)	Loss 1.4647 (1.6439)	Prec@1 46.875 (38.202)	Prec@5 92.188 (87.804)	
2019-09-07 07:54:20 - INFO - EVALUATING - Epoch: [0][0/157]	Time 13.281 (13.281)	Data 13.203 (13.203)	Loss 1.7070 (1.7070)	Prec@1 42.188 (42.188)	Prec@5 87.500 (87.500)	
2019-09-07 07:54:21 - INFO - EVALUATING - Epoch: [0][10/157]	Time 0.062 (1.267)	Data 0.000 (1.200)	Loss 1.5901 (1.7217)	Prec@1 40.625 (38.352)	Prec@5 92.188 (88.210)	
2019-09-07 07:54:22 - INFO - EVALUATING - Epoch: [0][20/157]	Time 0.078 (0.696)	Data 0.000 (0.629)	Loss 1.7376 (1.6822)	Prec@1 35.938 (39.062)	Prec@5 90.625 (88.988)	
2019-09-07 07:54:22 - INFO - EVALUATING - Epoch: [0][30/157]	Time 0.062 (0.492)	Data 0.000 (0.426)	Loss 1.9774 (1.6710)	Prec@1 32.812 (38.710)	Prec@5 81.250 (89.163)	
2019-09-07 07:54:23 - INFO - EVALUATING - Epoch: [0][40/157]	Time 0.078 (0.389)	Data 0.000 (0.322)	Loss 1.4760 (1.6628)	Prec@1 46.875 (39.596)	Prec@5 95.312 (89.024)	
2019-09-07 07:54:24 - INFO - EVALUATING - Epoch: [0][50/157]	Time 0.062 (0.325)	Data 0.000 (0.259)	Loss 1.7134 (1.6562)	Prec@1 45.312 (40.012)	Prec@5 93.750 (89.216)	
2019-09-07 07:54:24 - INFO - EVALUATING - Epoch: [0][60/157]	Time 0.062 (0.283)	Data 0.000 (0.216)	Loss 1.3774 (1.6468)	Prec@1 46.875 (40.471)	Prec@5 98.438 (89.242)	
2019-09-07 07:54:25 - INFO - EVALUATING - Epoch: [0][70/157]	Time 0.078 (0.253)	Data 0.000 (0.186)	Loss 1.6015 (1.6461)	Prec@1 39.062 (40.559)	Prec@5 92.188 (89.349)	
2019-09-07 07:54:26 - INFO - EVALUATING - Epoch: [0][80/157]	Time 0.063 (0.230)	Data 0.000 (0.163)	Loss 1.3950 (1.6515)	Prec@1 48.438 (40.123)	Prec@5 98.438 (89.352)	
2019-09-07 07:54:26 - INFO - EVALUATING - Epoch: [0][90/157]	Time 0.062 (0.212)	Data 0.000 (0.145)	Loss 1.5970 (1.6516)	Prec@1 43.750 (40.196)	Prec@5 87.500 (89.234)	
2019-09-07 07:54:27 - INFO - EVALUATING - Epoch: [0][100/157]	Time 0.062 (0.197)	Data 0.000 (0.131)	Loss 1.6761 (1.6581)	Prec@1 32.812 (39.913)	Prec@5 89.062 (89.171)	
